step,x,y,theta,v
2.320000000000000000e+02,3.461562504909064586e+01,3.290170405846315305e+01,2.590659314982084904e+00,7.601202440119043668e-01
2.330000000000000000e+02,3.455611728455600939e+01,3.293813229805001441e+01,2.617733881397262152e+00,7.025931578770420183e-01
2.340000000000000000e+02,3.449344570279582456e+01,3.297463329297981716e+01,2.644773694599378278e+00,7.311743515397016724e-01
2.350000000000000000e+02,3.443226581199333225e+01,3.300798825365574629e+01,2.673768250098351729e+00,7.018496880204376787e-01
2.360000000000000000e+02,3.437220682199311739e+01,3.303817509071874525e+01,2.702844087038054344e+00,6.774734302232926497e-01
2.370000000000000000e+02,3.431028581585071180e+01,3.306716181273319677e+01,2.731121556026990582e+00,6.888194564679932519e-01
2.380000000000000000e+02,3.425146700507850284e+01,3.309288201547688857e+01,2.761426362864934703e+00,6.466555128705354649e-01
2.390000000000000000e+02,3.418844345081724612e+01,3.311816123787632193e+01,2.792070552540624639e+00,6.843801529470339151e-01
2.400000000000000000e+02,3.412851175254132841e+01,3.313997323841816467e+01,2.823387254556719128e+00,6.425843781909437169e-01
2.410000000000000000e+02,3.406666320156747929e+01,3.316027038565834317e+01,2.854645253558451223e+00,6.558897886179513304e-01
2.420000000000000000e+02,3.400376865344178867e+01,3.317809109828861835e+01,2.886600688070230181e+00,6.540613429679545954e-01
2.430000000000000000e+02,3.394147029998542564e+01,3.319430065175576061e+01,2.918903111413008844e+00,6.483940649697370606e-01
2.440000000000000000e+02,3.387766206428398164e+01,3.320824721084522935e+01,2.951501189232291988e+00,6.587414181918747058e-01
2.450000000000000000e+02,3.381606962260332239e+01,3.321974995130356234e+01,2.983624459271685847e+00,6.326155034250887654e-01
2.460000000000000000e+02,3.375356043549342644e+01,3.322941676951101186e+01,3.016317354233780001e+00,6.380145071850424898e-01
2.470000000000000000e+02,3.368841528170450772e+01,3.323733932991765272e+01,3.049240109180679781e+00,6.623612828948569620e-01
2.480000000000000000e+02,3.362722161434574986e+01,3.324311371648125402e+01,3.082586844976506590e+00,6.189282334041178446e-01
2.490000000000000000e+02,3.356618875237786881e+01,3.324712034687564000e+01,3.116607960069393890e+00,6.177669362908797535e-01
2.500000000000000000e+02,3.350202953367201530e+01,3.324945598948333014e+01,3.149744685357281693e+00,6.490115312307213058e-01
2.510000000000000000e+02,3.343992745922855647e+01,3.324900432749807777e+01,3.182932745383978190e+00,6.277880621938513039e-01
2.520000000000000000e+02,3.337771140764737510e+01,3.324658224362873682e+01,3.215956625591487761e+00,6.308038956407663322e-01
2.530000000000000000e+02,3.331762543173750402e+01,3.324228178669418554e+01,3.249094133206225532e+00,6.090300184773106418e-01
2.540000000000000000e+02,3.325485615718520904e+01,3.323572024297718031e+01,3.281460212271708698e+00,6.365383607668678723e-01
2.550000000000000000e+02,3.319923053130560930e+01,3.322949747887839322e+01,3.313444907376916770e+00,6.790997388089220488e-01
2.560000000000000000e+02,3.313262550561601927e+01,3.321753317032143116e+01,3.345556064158732301e+00,6.833359921285653282e-01
2.570000000000000000e+02,3.307801671428480006e+01,3.320814186697021597e+01,3.376876567846635702e+00,6.540277782395588213e-01
2.580000000000000000e+02,3.301601778417300181e+01,3.319283330508634577e+01,3.407473116628592980e+00,6.155730219634196754e-01
2.590000000000000000e+02,3.295435792506810202e+01,3.317579770665764727e+01,3.437783030605974233e+00,6.463412872043760027e-01
2.600000000000000000e+02,3.289184004777740000e+01,3.315664404043001667e+01,3.467942886674323599e+00,6.606848298467089542e-01
2.610000000000000000e+02,3.281412875807951934e+01,3.312931982896404293e+01,3.498277880991387701e+00,6.544284571111668170e-01
2.620000000000000000e+02,3.274869252397903807e+01,3.310482563723518012e+01,3.527111574506947456e+00,7.101208657949147351e-01
2.630000000000000000e+02,3.268790946651110119e+01,3.308029347219765270e+01,3.555302378757777770e+00,6.621831497642065578e-01
2.640000000000000000e+02,3.262866040976482651e+01,3.305430605793534937e+01,3.582690913166826974e+00,6.533162128928229340e-01
2.650000000000000000e+02,3.256672220883787361e+01,3.302542877826871148e+01,3.609502848972741429e+00,6.907753051813463330e-01
2.660000000000000000e+02,3.250737472309945275e+01,3.299568179413582669e+01,3.635502656647836339e+00,6.725564311777437743e-01
2.670000000000000000e+02,3.244356642478916797e+01,3.296072540966144260e+01,3.661194880550981967e+00,7.425511812952095836e-01
2.680000000000000000e+02,3.238146038057663390e+01,3.292539130153842564e+01,3.685817718288497247e+00,7.249363437915934405e-01
2.690000000000000000e+02,3.232103662991696780e+01,3.288900498969441344e+01,3.710104061113458584e+00,7.160289360007324744e-01
2.700000000000000000e+02,3.225963359108244077e+01,3.284989928876357368e+01,3.733923112305217007e+00,7.403828129954119763e-01
2.710000000000000000e+02,3.219863126614306736e+01,3.280896383891377610e+01,3.756548900123693358e+00,7.468375087404799384e-01
2.720000000000000000e+02,3.214323897197756708e+01,3.277184938749159215e+01,3.778039235181536171e+00,7.719536673430377194e-01
2.730000000000000000e+02,3.208363293213875522e+01,3.273024100894225796e+01,3.799359312892018448e+00,7.885666597235856390e-01
2.740000000000000000e+02,3.201507637338011136e+01,3.268024985794397708e+01,3.821475874569519426e+00,7.631505216230705102e-01
2.750000000000000000e+02,3.195594546635641464e+01,3.263231471430356834e+01,3.842376048552814005e+00,7.708511284249699447e-01
2.760000000000000000e+02,3.189526294328970479e+01,3.258554797530912595e+01,3.860919508838519310e+00,7.821089442385338319e-01
2.770000000000000000e+02,3.183878648866438610e+01,3.253538300703948494e+01,3.880074289670201626e+00,7.907865672150909964e-01
2.780000000000000000e+02,3.177589883550638916e+01,3.247830536517836464e+01,3.899691042409980657e+00,8.046304154590965263e-01
2.790000000000000000e+02,3.171431144727904083e+01,3.242402376556013621e+01,3.918222642286272706e+00,7.718376248525127270e-01
2.800000000000000000e+02,3.165226881349705224e+01,3.236247202219126962e+01,3.935888130016713671e+00,8.896833046271492851e-01
2.810000000000000000e+02,3.159628600342387372e+01,3.230402514064248010e+01,3.952933305213082615e+00,8.593512083049320571e-01
2.820000000000000000e+02,3.153625824657996191e+01,3.224093740673717434e+01,3.970350814704703968e+00,8.865085331474430452e-01
2.830000000000000000e+02,3.148213878952218536e+01,3.218185854725521011e+01,3.986493571852048667e+00,8.113966667366210306e-01
2.840000000000000000e+02,3.142392061734163633e+01,3.211689397941275104e+01,4.002954417971801959e+00,8.869362837417724688e-01
2.850000000000000000e+02,3.136527137399303911e+01,3.204759082924838509e+01,4.018301798246252332e+00,9.211687464937970971e-01
2.860000000000000000e+02,3.130333826515918716e+01,3.197802407619832366e+01,4.033122571393005451e+00,9.329241346544215885e-01
2.870000000000000000e+02,3.124339627358832772e+01,3.190336212175818886e+01,4.047172711049501714e+00,9.760245739067755499e-01
2.880000000000000000e+02,3.118395585794410252e+01,3.182672857757800600e+01,4.061482579161050488e+00,9.857806917777397482e-01
2.890000000000000000e+02,3.113287088462121588e+01,3.175675154581971782e+01,4.074835541983158116e+00,9.473559006599872045e-01
2.900000000000000000e+02,3.106777201197313687e+01,3.167330166367200661e+01,4.088480162233572024e+00,1.004085219771278625e+00
2.910000000000000000e+02,3.099662432333897399e+01,3.158432977063334590e+01,4.102666648714052400e+00,1.013646407417019057e+00
2.920000000000000000e+02,3.092152039962336829e+01,3.149392369362828603e+01,4.116982978068238985e+00,9.936914027465689747e-01
2.930000000000000000e+02,3.085205815190998280e+01,3.140244068120046350e+01,4.129879834633443991e+00,1.040484439425759078e+00
2.940000000000000000e+02,3.078469852114548644e+01,3.131212573328330961e+01,4.143181251523619046e+00,1.018035352767180601e+00
2.950000000000000000e+02,3.071727198732798669e+01,3.121595575306078985e+01,4.156041464266892582e+00,1.044808914910794639e+00
2.960000000000000000e+02,3.064563107619747839e+01,3.111469895878103742e+01,4.169315855718010333e+00,1.090112040733125953e+00
2.970000000000000000e+02,3.058316821710658573e+01,3.101776074759596469e+01,4.181737075959041761e+00,1.084839984425601145e+00
2.980000000000000000e+02,3.051905504206703057e+01,3.091339845834335520e+01,4.194050493657998757e+00,1.128825585375934359e+00
2.990000000000000000e+02,3.046323993271723651e+01,3.081880429353090278e+01,4.205786440237576862e+00,1.077129014619382819e+00
3.000000000000000000e+02,3.040122464913969935e+01,3.072206685022313977e+01,4.217328199101452846e+00,1.084822810885492039e+00
3.010000000000000000e+02,3.033652498400541830e+01,3.061543988210908296e+01,4.228605805147412688e+00,1.132267206444522056e+00
3.020000000000000000e+02,3.027817200805016284e+01,3.050991206232351871e+01,4.239415987251001994e+00,1.161539004117906559e+00
3.030000000000000000e+02,3.022480757918579997e+01,3.040508777182029476e+01,4.249915338689848276e+00,1.145961749213575409e+00
3.040000000000000000e+02,3.017145796564914306e+01,3.030335626628867018e+01,4.259041786913843275e+00,1.179461052216081551e+00
3.050000000000000000e+02,3.011791581043403099e+01,3.019482462515622601e+01,4.268691229051155389e+00,1.190932281799123027e+00
3.060000000000000000e+02,3.006531221136274823e+01,3.008431650644580557e+01,4.278702936782323718e+00,1.154711110765368476e+00
3.070000000000000000e+02,3.001543339381297315e+01,2.997562969438278913e+01,4.287811862404372398e+00,1.213892067381070916e+00
3.080000000000000000e+02,2.996030749042546404e+01,2.985444347031473811e+01,4.296993500276570010e+00,1.219775482402513544e+00
3.090000000000000000e+02,2.991110722376401299e+01,2.974271663412023869e+01,4.305542454434901245e+00,1.235078238664647721e+00
3.100000000000000000e+02,2.985698188196630554e+01,2.962515544846316473e+01,4.314818029911826613e+00,1.234111990854632745e+00
3.110000000000000000e+02,2.980089515491225072e+01,2.950935773416710717e+01,4.323087350552566654e+00,1.229916353446532051e+00
3.120000000000000000e+02,2.973942413206990310e+01,2.939275137861564247e+01,4.331338168549789813e+00,1.281829166023013000e+00
3.130000000000000000e+02,2.967924643971818810e+01,2.927944371256703349e+01,4.339650083446989548e+00,1.233223426498065711e+00
3.140000000000000000e+02,2.961827833667620524e+01,2.915161530664982692e+01,4.347045306831121891e+00,1.291547560710940346e+00
3.150000000000000000e+02,2.956807110379773817e+01,2.902883554817282885e+01,4.355145696452344062e+00,1.313893061607751989e+00
3.160000000000000000e+02,2.950870703974169018e+01,2.891372254888644022e+01,4.361111624373201323e+00,1.297359505379040767e+00
3.170000000000000000e+02,2.945936856122365910e+01,2.878695789241379188e+01,4.368628300380637874e+00,1.320293075191910859e+00
3.180000000000000000e+02,2.940656564747550306e+01,2.865576516677010233e+01,4.375702019358223005e+00,1.324481494168115558e+00
3.190000000000000000e+02,2.936274194608752097e+01,2.853148628681008603e+01,4.382371812440270631e+00,1.343086672295759731e+00
3.200000000000000000e+02,2.931946647841567710e+01,2.840399763252467480e+01,4.389656522530126281e+00,1.370595155548950395e+00
3.210000000000000000e+02,2.927542898439216756e+01,2.827974261861243122e+01,4.396531710746026000e+00,1.355860958351497114e+00
3.220000000000000000e+02,2.922810587330822329e+01,2.816048916017718540e+01,4.402383142220920753e+00,1.396857767993243460e+00
3.230000000000000000e+02,2.918258667222139024e+01,2.803946030577132120e+01,4.406971935634873105e+00,1.393987660293112052e+00
3.240000000000000000e+02,2.913527938395462513e+01,2.792811261576497017e+01,4.411518890336540544e+00,1.400379900327807681e+00
3.250000000000000000e+02,2.908842690340905435e+01,2.780586222723484724e+01,4.417135826304682489e+00,1.390517945245233866e+00
3.260000000000000000e+02,2.905017990764929792e+01,2.767530107435429443e+01,4.422782055593035722e+00,1.451877567587708473e+00
3.270000000000000000e+02,2.901328206071307747e+01,2.754531528923418904e+01,4.428086782555430645e+00,1.406651821022395721e+00
3.280000000000000000e+02,2.897503028229535715e+01,2.741815162672595108e+01,4.434350732298565134e+00,1.438324561767753806e+00
3.290000000000000000e+02,2.893409069727186989e+01,2.729289928983140712e+01,4.440077533539630750e+00,1.445334715639741141e+00
3.300000000000000000e+02,2.889370812972810398e+01,2.715919688162641066e+01,4.444989509336855882e+00,1.454757576041105782e+00
3.310000000000000000e+02,2.885428009368540359e+01,2.702677058250607800e+01,4.450130200160003824e+00,1.436338472570826807e+00
3.320000000000000000e+02,2.881430869550073481e+01,2.689123500241441889e+01,4.454440302687147302e+00,1.504362458778116141e+00
3.330000000000000000e+02,2.878665086635788128e+01,2.670619985809138441e+01,4.464671070818340581e+00,1.491589357643690050e+00
3.340000000000000000e+02,2.876749769536024104e+01,2.653535356237400933e+01,4.474460543624429576e+00,1.444327072087620456e+00
3.350000000000000000e+02,2.874187784374725396e+01,2.637127100654277356e+01,4.483982543896320117e+00,1.500501156568150973e+00
3.360000000000000000e+02,2.871493414864708527e+01,2.622045827205661794e+01,4.489642023811389215e+00,1.485045848346157049e+00
3.370000000000000000e+02,2.867809463365580314e+01,2.606453407720865556e+01,4.494731580764939061e+00,1.516227750652522133e+00
3.380000000000000000e+02,2.864698127841965558e+01,2.591065145406381731e+01,4.500678634778035203e+00,1.528630631945830043e+00
3.390000000000000000e+02,2.861447181734872913e+01,2.575205345283594482e+01,4.507831014150266213e+00,1.534266028883843669e+00
3.400000000000000000e+02,2.858722827457092919e+01,2.557355775101465412e+01,4.516229693000208378e+00,1.548178679413354075e+00
3.410000000000000000e+02,2.856272794679349758e+01,2.541485851142167363e+01,4.523674615675674637e+00,1.560915608864421156e+00
3.420000000000000000e+02,2.853272490969931496e+01,2.523915704096209112e+01,4.531084379153400121e+00,1.546990077354892579e+00
3.430000000000000000e+02,2.849068202181373266e+01,2.508648754740062969e+01,4.535856782569714696e+00,1.568124266093980257e+00
3.440000000000000000e+02,2.846197515031485281e+01,2.492847438298255014e+01,4.541263935049858702e+00,1.593846844335565338e+00
3.450000000000000000e+02,2.842896054709833109e+01,2.478051304293072832e+01,4.545992672947944513e+00,1.567089987744003432e+00
3.460000000000000000e+02,2.839188747192221740e+01,2.463064482922370857e+01,4.548740675328757810e+00,1.578131536441092608e+00
3.470000000000000000e+02,2.836575552915632770e+01,2.450021122631544657e+01,4.551279911560700775e+00,1.592620677507101901e+00
3.480000000000000000e+02,2.833387054438094310e+01,2.439868857004390534e+01,4.550519612511361167e+00,1.602445529541974167e+00
3.490000000000000000e+02,2.830151152250319768e+01,2.428648156163433214e+01,4.550111970788577764e+00,1.623574675562019065e+00
3.500000000000000000e+02,2.826345789432667033e+01,2.417295507475085969e+01,4.551108970384325048e+00,1.613138302732434415e+00
3.510000000000000000e+02,2.822645333710711313e+01,2.406777707914816133e+01,4.547772270169429198e+00,1.597643898035242760e+00
3.520000000000000000e+02,2.817294258463994794e+01,2.381396311636469321e+01,4.563568175685080774e+00,1.636063676781709164e+00
3.530000000000000000e+02,2.812397224601624757e+01,2.356457330512099091e+01,4.576657032815906412e+00,1.659546608870894557e+00
3.540000000000000000e+02,2.808663853382796205e+01,2.333875900168616013e+01,4.588659640577098742e+00,1.626211183254174353e+00
3.550000000000000000e+02,2.806306149197174449e+01,2.312624278859970417e+01,4.598432259838302727e+00,1.595531543999582746e+00
3.560000000000000000e+02,2.805021574331410150e+01,2.295784711699363712e+01,4.605243670581450566e+00,1.640108537599792138e+00
3.570000000000000000e+02,2.803459244507253700e+01,2.280764619437579199e+01,4.608671056546622680e+00,1.616962255487404576e+00
3.580000000000000000e+02,2.799588108281209031e+01,2.268204815168609301e+01,4.608094031980024319e+00,1.638646219694650075e+00
3.590000000000000000e+02,2.802371588247223144e+01,2.244003600115874164e+01,4.625246087221618119e+00,1.660967231216616602e+00
3.600000000000000000e+02,2.800483692783095080e+01,2.222480849254158386e+01,4.635594416680907770e+00,1.697025598436038729e+00
3.610000000000000000e+02,2.798122754016213420e+01,2.204650767748959339e+01,4.641861190892416111e+00,1.669542201309693885e+00
3.620000000000000000e+02,2.796427772079354668e+01,2.187725575854435434e+01,4.646656940109557432e+00,1.642663002114998827e+00
3.630000000000000000e+02,2.794922857443537367e+01,2.171522231123526225e+01,4.651754133206644326e+00,1.652996698288815791e+00
3.640000000000000000e+02,2.795070264167261342e+01,2.155434960594752880e+01,4.657145403109842263e+00,1.663120127691985806e+00
3.650000000000000000e+02,2.796379798596058563e+01,2.138669983354849080e+01,4.663433954476071897e+00,1.694442914517713339e+00
3.660000000000000000e+02,2.797858267691204759e+01,2.122631077936303967e+01,4.670092932491782811e+00,1.638564648762603770e+00
3.670000000000000000e+02,2.797129444747122307e+01,2.106373116145501001e+01,4.674576497414680176e+00,1.623615417306430331e+00
3.680000000000000000e+02,2.797739424012277354e+01,2.090479959761107764e+01,4.681404821439021369e+00,1.654761477563668537e+00
3.690000000000000000e+02,2.797635966829757592e+01,2.074987092667457134e+01,4.687260219163667863e+00,1.666166969217482530e+00
3.700000000000000000e+02,2.796529215375289112e+01,2.059412424607561221e+01,4.691500229455304982e+00,1.695556839437667218e+00
3.710000000000000000e+02,2.802492107892539863e+01,2.040702328306555557e+01,4.702975507639437502e+00,1.636520519500415771e+00
3.720000000000000000e+02,2.805674563562100587e+01,2.022915291528817860e+01,4.710058641111174005e+00,1.636727038989724159e+00
3.730000000000000000e+02,2.807060534875001778e+01,2.006070044814161690e+01,4.715267852150384797e+00,1.673776320496909165e+00
3.740000000000000000e+02,2.808162591520492413e+01,1.989470394784433793e+01,4.719768394862867034e+00,1.679339525174624814e+00
3.750000000000000000e+02,2.808992906938540557e+01,1.973749641324979720e+01,4.724008173309846903e+00,1.656426112550548169e+00
3.760000000000000000e+02,2.809024035070399705e+01,1.957935888184670858e+01,4.728796757310129273e+00,1.684853340916681708e+00
3.770000000000000000e+02,2.810204952676757983e+01,1.939941481450566130e+01,4.734194096997054402e+00,1.686140467931073417e+00
3.780000000000000000e+02,2.810557400283103391e+01,1.922618743901993099e+01,4.738012150397868716e+00,1.708524823762609168e+00
3.790000000000000000e+02,2.811108676285346775e+01,1.906134716710225874e+01,4.742029833066352396e+00,1.634012054964614880e+00
3.800000000000000000e+02,2.811434254500552044e+01,1.889379769765846007e+01,4.747211718524262380e+00,1.672078283689229394e+00
3.810000000000000000e+02,2.811576154057049592e+01,1.872559686711759852e+01,4.750366827754115562e+00,1.683238409686857784e+00
3.820000000000000000e+02,2.811410576773624115e+01,1.856937385376172145e+01,4.754227545025646151e+00,1.679587404697625352e+00
3.830000000000000000e+02,2.811670499187787797e+01,1.839708306399255733e+01,4.758594085448584643e+00,1.672134612969067069e+00
3.840000000000000000e+02,2.811768891713786545e+01,1.823093895829491373e+01,4.762438890479055331e+00,1.638139513549266457e+00
3.850000000000000000e+02,2.812691830787585090e+01,1.806156457788468472e+01,4.767363702132743519e+00,1.696572980040461420e+00
3.860000000000000000e+02,2.812133386611113295e+01,1.790528745768480690e+01,4.770380947515922898e+00,1.633442870197904906e+00
3.870000000000000000e+02,2.812323859738982179e+01,1.775114697574415956e+01,4.773812140710981922e+00,1.674414762058783479e+00
3.880000000000000000e+02,2.812128468075586696e+01,1.761409203236200227e+01,4.776355457016076222e+00,1.634410418563415401e+00
3.890000000000000000e+02,2.813574647462519351e+01,1.743411328608944544e+01,4.781934251572139694e+00,1.622361041490650191e+00
3.900000000000000000e+02,2.814897181032744200e+01,1.725764842976949254e+01,4.785544677143704462e+00,1.640508390277693573e+00
3.910000000000000000e+02,2.816104659077494432e+01,1.709506065118289797e+01,4.790319196554682968e+00,1.642730401606171231e+00
3.920000000000000000e+02,2.817472946053990057e+01,1.693248636788759498e+01,4.794201198111287532e+00,1.647974081679705494e+00
3.930000000000000000e+02,2.818404694443524150e+01,1.678339390447248292e+01,4.798738990983248520e+00,1.615786642084354297e+00
3.940000000000000000e+02,2.819224976308002439e+01,1.664972014029730119e+01,4.803497918885335949e+00,1.614098118198815657e+00
3.950000000000000000e+02,2.821008113832632347e+01,1.646060493159862048e+01,4.809666510278347573e+00,1.612566484821297053e+00
3.960000000000000000e+02,2.822823094797121612e+01,1.628723548562787826e+01,4.815506842137978971e+00,1.593527921859114072e+00
3.970000000000000000e+02,2.824750218172579252e+01,1.611516199167046537e+01,4.820739082834209377e+00,1.659612917087733841e+00
3.980000000000000000e+02,2.826581257731233876e+01,1.595795976469485211e+01,4.825957189189130858e+00,1.631699740001712806e+00
3.990000000000000000e+02,2.828347766415656750e+01,1.580646546763656701e+01,4.830310505152177747e+00,1.622722018729505500e+00
4.000000000000000000e+02,2.830310595157058273e+01,1.566475191925448307e+01,4.834932119624298252e+00,1.586618018700254762e+00
4.010000000000000000e+02,2.831001739087277613e+01,1.548537841046144869e+01,4.838644902457534869e+00,1.563047071782642794e+00
4.020000000000000000e+02,2.832635124846707697e+01,1.530778668249303820e+01,4.844377552150953115e+00,1.579042991884479052e+00
4.030000000000000000e+02,2.834122337328902219e+01,1.514416144600633629e+01,4.849875874598403414e+00,1.580533664131979155e+00
4.040000000000000000e+02,2.835986674243584105e+01,1.498976449436574043e+01,4.854690157195684641e+00,1.569353794291618032e+00
4.050000000000000000e+02,2.837224140242530268e+01,1.483417749275936970e+01,4.858459634566920649e+00,1.591771983669616475e+00
4.060000000000000000e+02,2.839705647688567680e+01,1.468755805542372173e+01,4.864312065285556486e+00,1.587559261908811026e+00
4.070000000000000000e+02,2.840093902808917292e+01,1.450492809961116158e+01,4.866507666958154843e+00,1.604521854889363164e+00
4.080000000000000000e+02,2.841948075744437219e+01,1.432821041922064786e+01,4.871876353878886512e+00,1.597579074665567589e+00
4.090000000000000000e+02,2.844343551663826375e+01,1.416535588110241761e+01,4.877163907772701812e+00,1.564150772334645501e+00
4.100000000000000000e+02,2.846682488454554871e+01,1.401611379081211517e+01,4.881717767394486707e+00,1.515938073218006554e+00
4.110000000000000000e+02,2.849130577071638015e+01,1.386877358649168812e+01,4.887220209808138982e+00,1.504641108746526124e+00
4.120000000000000000e+02,2.851644930961705171e+01,1.371991040928762473e+01,4.891936567804699543e+00,1.518379870521860964e+00
4.130000000000000000e+02,2.854371002507554422e+01,1.357204499294923572e+01,4.898349685971419731e+00,1.516838812607556708e+00
4.140000000000000000e+02,2.857163279613669005e+01,1.342288871944000483e+01,4.904447612290285363e+00,1.513890576114363506e+00
4.150000000000000000e+02,2.859593151536508415e+01,1.327518498989843998e+01,4.909663356187404126e+00,1.482526986410727332e+00
4.160000000000000000e+02,2.862610737166408725e+01,1.313242720353096793e+01,4.915643404965265972e+00,1.465289566057723647e+00
4.170000000000000000e+02,2.865603746612379865e+01,1.299093320334727863e+01,4.922000527916885915e+00,1.459123076279743580e+00
4.180000000000000000e+02,2.869245983927475407e+01,1.284351923462325118e+01,4.929118199324888039e+00,1.529830932454752324e+00
4.190000000000000000e+02,2.872542366322659646e+01,1.269852963736885165e+01,4.934697440803629043e+00,1.496249131412894950e+00
4.200000000000000000e+02,2.876549138199360200e+01,1.256005048256624512e+01,4.942128599149249624e+00,1.463164060716387826e+00
4.210000000000000000e+02,2.880295286510495600e+01,1.242370062580614132e+01,4.949178278951997356e+00,1.425603873418271217e+00
4.220000000000000000e+02,2.883681762800950210e+01,1.228383758910085000e+01,4.955478319551901656e+00,1.445938545999962521e+00
4.230000000000000000e+02,2.887083161780306639e+01,1.215041487124969599e+01,4.961757975848796853e+00,1.388853569203096994e+00
4.240000000000000000e+02,2.891061143418018275e+01,1.201408031117700581e+01,4.969490013751076241e+00,1.440360728412955149e+00
4.250000000000000000e+02,2.894714412456364272e+01,1.187961020155465164e+01,4.976339370304301291e+00,1.407898827729391567e+00
4.260000000000000000e+02,2.898448594446875148e+01,1.174691743881206918e+01,4.982405525895132747e+00,1.408182981008068824e+00
4.270000000000000000e+02,2.902675686388637999e+01,1.161531180866261970e+01,4.990355449885664818e+00,1.384986104095093928e+00
4.280000000000000000e+02,2.905071794594271850e+01,1.147823421834614521e+01,4.995056486548352659e+00,1.360214434719647425e+00
4.290000000000000000e+02,2.908963527385033387e+01,1.134836881155158039e+01,5.001970015391392188e+00,1.364229932860897110e+00
4.300000000000000000e+02,2.912770249541038936e+01,1.122356835042488576e+01,5.009209161322589310e+00,1.318377953611678199e+00
4.310000000000000000e+02,2.916713437370949435e+01,1.109661222006566028e+01,5.016529428175059202e+00,1.346330165989400030e+00
4.320000000000000000e+02,2.920687139070900784e+01,1.097375305110382016e+01,5.024416345721098409e+00,1.307708066260129698e+00
4.330000000000000000e+02,2.924383883278292728e+01,1.084949851203706217e+01,5.032427783645177399e+00,1.348798788492875822e+00
4.340000000000000000e+02,2.928393735037932899e+01,1.072574620746487817e+01,5.040355554688480844e+00,1.324406465513512154e+00
4.350000000000000000e+02,2.932823347409005521e+01,1.061285002545873546e+01,5.049467849282885723e+00,1.268994781283728557e+00
4.360000000000000000e+02,2.934534012848543583e+01,1.047918484727473931e+01,5.055334654531163707e+00,1.286478030342604661e+00
4.370000000000000000e+02,2.936882393052069418e+01,1.034590688709990580e+01,5.061708367961442079e+00,1.298561522489932951e+00
4.380000000000000000e+02,2.938592974210596154e+01,1.021374455030815120e+01,5.067088822337388443e+00,1.273818650557611010e+00
4.390000000000000000e+02,2.941240930864618619e+01,1.009315918074453045e+01,5.074203421918751289e+00,1.250410987635246274e+00
4.400000000000000000e+02,2.944333856719712017e+01,9.977257362052524670e+00,5.080416844829656497e+00,1.202815208485106924e+00
4.410000000000000000e+02,2.947680553727741071e+01,9.865071523522054520e+00,5.088736710834891319e+00,1.203985924487562365e+00
4.420000000000000000e+02,2.953315714992066532e+01,9.756684169999799039e+00,5.100288782809483834e+00,1.191246988731821110e+00
4.430000000000000000e+02,2.958535674370081026e+01,9.656166705384711335e+00,5.110828901098207311e+00,1.157575007130641209e+00
4.440000000000000000e+02,2.963468039312520830e+01,9.552946423648643659e+00,5.121202969098187729e+00,1.155648826399028772e+00
4.450000000000000000e+02,2.967081047830332352e+01,9.437699323732035239e+00,5.129296088906266426e+00,1.171935609337706241e+00
4.460000000000000000e+02,2.971111403928427563e+01,9.322937522816703293e+00,5.139226414238625473e+00,1.182563219826633372e+00
4.470000000000000000e+02,2.974147427640583885e+01,9.212575063500882067e+00,5.148242546337405301e+00,1.150883335536808216e+00
4.480000000000000000e+02,2.978191479690841703e+01,9.102683979014257076e+00,5.157405702968548056e+00,1.124353183363665076e+00
4.490000000000000000e+02,2.983206640375426488e+01,9.000286243898866445e+00,5.167863761482240470e+00,1.148750364370495936e+00
4.500000000000000000e+02,2.988057063808108893e+01,8.901390154266335841e+00,5.178589207169027375e+00,1.111969745138511767e+00
4.510000000000000000e+02,2.993134359863545768e+01,8.808137854172878534e+00,5.190679774393635704e+00,1.077644817599994864e+00
4.520000000000000000e+02,2.998278395476331681e+01,8.709892002334841621e+00,5.201872258775877000e+00,1.117420668327560263e+00
4.530000000000000000e+02,3.002198720633749573e+01,8.612429663477577435e+00,5.213016312323993873e+00,1.064138197690242871e+00
4.540000000000000000e+02,3.007348532274852104e+01,8.520184390924857354e+00,5.225704069996146117e+00,1.035220061167324124e+00
4.550000000000000000e+02,3.011441726392095219e+01,8.429784674902514041e+00,5.237780431318440399e+00,1.020124160467471786e+00
4.560000000000000000e+02,3.015577178179546891e+01,8.338244784044860580e+00,5.250300702506635275e+00,1.013096711267162053e+00
4.570000000000000000e+02,3.020241804687701404e+01,8.247870352063547017e+00,5.262550702299202854e+00,1.007781472879793583e+00
4.580000000000000000e+02,3.025418729348868396e+01,8.163922475378113219e+00,5.276393642918585591e+00,9.925047277649469146e-01
4.590000000000000000e+02,3.030901477833991109e+01,8.081631797596696032e+00,5.290494287497775616e+00,9.903825633631238023e-01
4.600000000000000000e+02,3.035200188875511529e+01,7.995231955136486768e+00,5.304221707171788758e+00,9.833649399206461084e-01
4.610000000000000000e+02,3.040875756798322627e+01,7.912306583002194138e+00,5.318527856530523401e+00,1.010658091449713414e+00
4.620000000000000000e+02,3.046719352475855658e+01,7.835863155749694720e+00,5.334375290976304029e+00,9.492819066480062684e-01
4.630000000000000000e+02,3.052521018120764040e+01,7.760521789059163567e+00,5.350075211761487814e+00,9.270293549230773644e-01
4.640000000000000000e+02,3.058022127290561798e+01,7.686592388562009326e+00,5.366563242655018051e+00,9.243104021476400423e-01
