step,x,y,theta,v
2.320000000000000000e+02,3.463947185157483233e+01,3.328438105528524460e+01,2.594043653175916564e+00,7.230731578158207107e-01
2.330000000000000000e+02,3.457852303925835713e+01,3.332154385862443746e+01,2.620332790513387078e+00,7.138509420611744982e-01
2.340000000000000000e+02,3.451738621864653567e+01,3.335665081699394108e+01,2.647275773323686021e+00,7.049971177586672466e-01
2.350000000000000000e+02,3.445607104395205766e+01,3.338969638659804673e+01,2.674865554356342212e+00,6.965314291741678820e-01
2.360000000000000000e+02,3.439458719755180027e+01,3.342067534915824467e+01,2.703091227508003680e+00,6.884736370752653212e-01
2.370000000000000000e+02,3.433294438845785379e+01,3.344958281273722633e+01,2.731937741156539534e+00,6.808434007584149850e-01
2.380000000000000000e+02,3.427115235078436228e+01,3.347641421251137928e+01,2.761385648125144865e+00,6.736601467864040682e-01
2.390000000000000000e+02,3.420922084221038517e+01,3.350116531149164700e+01,2.791410904623199851e+00,6.669429252177297984e-01
2.400000000000000000e+02,3.414715964243905688e+01,3.352383220119257601e+01,2.821984730761762261e+00,6.607102546328836867e-01
2.410000000000000000e+02,3.408497855165326484e+01,3.354441130224951451e+01,2.853073544883085066e+00,6.549799578325089522e-01
2.420000000000000000e+02,3.402268738896807321e+01,3.356289936498385629e+01,2.884638982867784751e+00,6.497689906683985495e-01
2.430000000000000000e+02,3.396029599088016226e+01,3.357929346991616626e+01,2.916638011713986511e+00,6.450932670471793973e-01
2.440000000000000000e+02,3.389781420971455361e+01,3.359359102822723031e+01,2.949023144019948806e+00,6.409674836748719962e-01
2.450000000000000000e+02,3.383525191206881289e+01,3.360578978216684476e+01,2.981742756584164322e+00,6.374049485526295244e-01
2.460000000000000000e+02,3.377261897725497874e+01,3.361588780541035959e+01,3.014741512307951066e+00,6.344174175430753460e-01
2.470000000000000000e+02,3.370992529573952368e+01,3.362388350336284049e+01,3.047960880147727369e+00,6.320149434711637149e-01
2.480000000000000000e+02,3.364718076758152421e+01,3.362977561341088517e+01,3.081339743292676570e+00,6.302057421658392444e-01
2.490000000000000000e+02,3.358439530086933900e+01,3.363356320512202302e+01,3.114815081360724047e+00,6.289960795773761326e-01
2.500000000000000000e+02,3.352157881015599372e+01,3.363524568039161267e+01,3.148322708543808357e+00,6.283901836098646498e-01
2.510000000000000000e+02,3.345874121489356412e+01,3.363482277353730154e+01,3.181798046611855835e+00,6.283901836098912952e-01
2.520000000000000000e+02,3.339589243786677741e+01,3.363229455134099055e+01,3.215176909756804147e+00,6.289960795773761326e-01
2.530000000000000000e+02,3.333304240362608795e+01,3.362766141303826828e+01,3.248396277596584891e+00,6.302057421658392444e-01
2.540000000000000000e+02,3.327020103692048991e+01,3.362092409025537876e+01,3.281395033320363641e+00,6.320149434711460623e-01
2.550000000000000000e+02,3.320737826113025903e+01,3.361208364689370143e+01,3.314114645884583599e+00,6.344174175430929985e-01
2.560000000000000000e+02,3.314458399669996425e+01,3.360114147896171488e+01,3.346499778190545893e+00,6.374049485526295244e-01
2.570000000000000000e+02,3.308182815957189149e+01,3.358809931435458651e+01,3.378498807036747653e+00,6.409674836748719962e-01
2.580000000000000000e+02,3.301912065962020648e+01,3.357295921258128857e+01,3.410064245021443785e+00,6.450932670471793973e-01
2.590000000000000000e+02,3.295647139908609091e+01,3.355572356443941118e+01,3.441153059142773696e+00,6.497689906684070982e-01
2.600000000000000000e+02,3.289389027101402974e+01,3.353639509163759413e+01,3.471726885281331665e+00,6.549799578325005145e-01
2.610000000000000000e+02,3.283138715768960481e+01,3.351497684636575514e+01,3.501752141779387539e+00,6.607102546328836867e-01
2.620000000000000000e+02,3.276897192907897249e+01,3.349147221081311443e+01,3.531200048748016851e+00,6.669429252177297984e-01
2.630000000000000000e+02,3.270665444127027399e+01,3.346588489663409405e+01,3.560046562396528724e+00,6.736601467864109516e-01
2.640000000000000000e+02,3.264444453491724119e+01,3.343821894436221953e+01,3.588272235548190192e+00,6.808434007584149850e-01
2.650000000000000000e+02,3.258235203368523969e+01,3.340847872277208097e+01,3.615862016580823290e+00,6.884736370752653212e-01
2.660000000000000000e+02,3.252038674270002616e+01,3.337666892818941733e+01,3.642804999391163090e+00,6.965314291741595554e-01
2.670000000000000000e+02,3.245855844699936199e+01,3.334279458374954430e+01,3.669094136728611399e+00,7.049971177586440430e-01
2.680000000000000000e+02,3.239687690998787417e+01,3.330686103860413283e+01,3.694725928505520951e+00,7.138509420612141332e-01
2.690000000000000000e+02,3.233535187189529836e+01,3.326887396707651590e+01,3.719700095601172318e+00,7.230731578158131612e-01
2.700000000000000000e+02,3.227399304823836701e+01,3.322883936776565150e+01,3.744019248363934071e+00,7.326441416229491077e-01
2.710000000000000000e+02,3.221281012828662682e+01,3.318676356259886262e+01,3.767688557590640475e+00,7.425444817823669830e-01
2.720000000000000000e+02,3.215181277353239864e+01,3.314265319583354596e+01,3.790715434321308752e+00,7.527550559899507387e-01
2.730000000000000000e+02,3.209101061616509298e+01,3.309651523300795617e+01,3.813109223398251313e+00,7.632570965417831976e-01
2.740000000000000000e+02,3.203041325755020807e+01,3.304835695984127142e+01,3.834880914460955470e+00,7.740322438696117802e-01
2.750000000000000000e+02,3.197003026671313464e+01,3.299818598108308976e+01,3.856042872904520191e+00,7.850625893509162179e-01
2.760000000000000000e+02,3.190987117882810509e+01,3.294601021931256213e+01,3.876608592347010163e+00,7.963307084053417029e-01
2.770000000000000000e+02,3.184994549371248240e+01,3.289183791368731136e+01,3.896592469325620645e+00,8.078196849131765722e-01
2.780000000000000000e+02,3.179026267432662678e+01,3.283567761864238577e+01,3.916009600275893288e+00,8.195131279837982730e-01
2.790000000000000000e+02,3.173083214527958873e+01,3.277753820253939665e+01,3.934875600322689682e+00,8.313951820649310154e-01
2.800000000000000000e+02,3.167166329134084179e+01,3.271742884626612380e+01,3.953206443020669258e+00,8.434505313301804419e-01
2.810000000000000000e+02,3.161276545595832843e+01,3.265535904178673121e+01,3.971018319897873905e+00,8.556643992159346235e-01
2.820000000000000000e+02,3.155414793978302512e+01,3.259133859064287719e+01,3.988327518471595834e+00,8.680225439021890255e-01
2.830000000000000000e+02,3.149581999920025055e+01,3.252537760240595333e+01,4.005150317295274931e+00,8.805112504573162635e-01
2.840000000000000000e+02,3.143779084486798325e+01,3.245748649308065126e+01,4.021502896548605044e+00,8.931173202854612025e-01
2.850000000000000000e+02,3.138006964026238066e+01,3.238767598346014154e+01,4.037401262685071046e+00,9.058280584414075687e-01
2.860000000000000000e+02,3.132266550023078011e+01,3.231595709743316291e+01,4.052861185687874013e+00,9.186312593047191166e-01
2.870000000000000000e+02,3.126558748955234179e+01,3.224234116024321395e+01,4.067898147549082744e+00,9.315151910388808076e-01
2.880000000000000000e+02,3.120884462150662486e+01,3.216683979670016669e+01,4.082527300668735037e+00,9.444685791974967159e-01
2.890000000000000000e+02,3.115244585645027442e+01,3.208946492934455108e+01,4.096763434961856021e+00,9.574805897865851234e-01
2.900000000000000000e+02,3.109640010040208580e+01,3.201022877656488674e+01,4.110620952560376296e+00,9.705408120391123550e-01
2.910000000000000000e+02,3.104071620363664508e+01,3.192914385066823613e+01,4.124113849096072038e+00,9.836392411168721761e-01
2.920000000000000000e+02,3.098540295928676258e+01,3.184622295590435925e+01,4.137255700648443835e+00,9.967662609133416396e-01
2.930000000000000000e+02,3.093046910195492671e+01,3.176147918644378620e+01,4.150059655537416070e+00,1.009912627099047722e+00
2.940000000000000000e+02,3.087592330633402682e+01,3.167492592431010223e+01,4.162538430229273168e+00,1.023069450521277401e+00
2.950000000000000000e+02,3.082177418583750494e+01,3.158657683726675103e+01,4.174704308708162337e+00,1.036228181046069396e+00
2.960000000000000000e+02,3.076803029123920652e+01,3.149644587665875761e+01,4.186569144743844895e+00,1.049380591907081550e+00
2.970000000000000000e+02,3.071470010932310402e+01,3.140454727520963019e+01,4.198144366555324858e+00,1.062518764611248834e+00
2.980000000000000000e+02,3.066179206154314585e+01,3.131089554477385661e+01,4.209440983435678518e+00,1.075635074432832905e+00
2.990000000000000000e+02,3.060931450269340814e+01,3.121550547404531883e+01,4.220469593959912835e+00,1.088722176518088336e+00
3.000000000000000000e+02,3.055727571958877320e+01,3.111839212622198758e+01,4.231240395449602509e+00,1.101772992610861035e+00
3.010000000000000000e+02,3.050568392975634424e+01,3.101957083662725623e+01,4.241763194413978866e+00,1.114780698401238057e+00
3.020000000000000000e+02,3.045454728013780610e+01,3.091905721028831522e+01,4.252047417727416345e+00,1.127738711493638357e+00
3.030000000000000000e+02,3.040387384580293073e+01,3.081686711947196144e+01,4.262102124339211429e+00,1.140640679984078032e+00
3.040000000000000000e+02,3.035367162867441948e+01,3.071301670117816229e+01,4.271936017342683911e+00,1.153480471634235061e+00
3.050000000000000000e+02,3.030394855626432715e+01,3.060752235459183623e+01,4.281557456257916172e+00,1.166252163623924920e+00
3.060000000000000000e+02,3.025471248042218875e+01,3.050040073849323718e+01,4.290974469406751979e+00,1.178950032864345632e+00
3.070000000000000000e+02,3.020597117609514726e+01,3.039166876862734057e+01,4.300194766278509384e+00,1.191568546849890664e+00
3.080000000000000000e+02,3.015773234010017845e+01,3.028134361503265026e+01,4.309225749803552219e+00,1.204102355028078053e+00
3.090000000000000000e+02,3.011000358990869330e+01,3.016944269932984923e+01,4.318074528466626205e+00,1.216546280663682422e+00
3.100000000000000000e+02,3.006279246244363179e+01,3.005598369197072017e+01,4.326747928205469940e+00,1.228895313175245141e+00
3.110000000000000000e+02,3.001610641288931092e+01,2.994098450944778378e+01,4.335252504051131162e+00,1.241144600920122576e+00
3.120000000000000000e+02,2.996995281351415841e+01,2.982446331146507745e+01,4.343594551476591015e+00,1.253289444406484598e+00
3.130000000000000000e+02,2.992433895250654530e+01,2.970643849807052206e+01,4.351780117427788142e+00,1.265325289909322581e+00
3.140000000000000000e+02,2.987927203282389499e+01,2.958692870675033149e+01,4.359815011018685738e+00,1.277247723469423724e+00
3.150000000000000000e+02,2.983475917105525710e+01,2.946595280948595885e+01,4.367704813877368863e+00,1.289052465253193835e+00
3.160000000000000000e+02,2.979080739629751662e+01,2.934352990977398079e+01,4.375454890135407560e+00,1.300735364255326765e+00
3.170000000000000000e+02,2.974742364904541603e+01,2.921967933960943853e+01,4.383070396056503171e+00,1.312292393322334494e+00
3.180000000000000000e+02,2.970461478009556089e+01,2.909442065643306918e+01,4.390556289303824578e+00,1.323719644480800151e+00
3.190000000000000000e+02,2.966238754946461498e+01,2.896777364004300281e+01,4.397917337848546104e+00,1.335013324550169855e+00
3.200000000000000000e+02,2.962074862532181285e+01,2.883975828947125919e+01,4.405158128523701144e+00,1.346169751026100148e+00
3.210000000000000000e+02,2.957970458293596749e+01,2.871039481982569797e+01,4.412283075229929352e+00,1.357185348215537601e+00
3.220000000000000000e+02,2.953926190363716842e+01,2.857970365909780242e+01,4.419296426800727318e+00,1.368056643610558343e+00
3.230000000000000000e+02,2.949942697379330525e+01,2.844770544493687581e+01,4.426202274535945058e+00,1.378780264485227836e+00
3.240000000000000000e+02,2.946020608380158379e+01,2.831442102139111228e+01,4.433004559413381784e+00,1.389352934702683839e+00
3.250000000000000000e+02,2.942160542709519078e+01,2.817987143561605734e+01,4.439707078988605282e+00,1.399771471719719607e+00
3.260000000000000000e+02,2.938363109916529581e+01,2.804407793455105491e+01,4.446313493993799604e+00,1.410032783775549081e+00
3.270000000000000000e+02,2.934628909659849327e+01,2.790706196156409646e+01,4.452827334646660695e+00,1.420133867255563231e+00
3.280000000000000000e+02,2.930958531612986917e+01,2.776884515306565504e+01,4.459252006680417324e+00,1.430071804217679876e+00
3.290000000000000000e+02,2.927352555371184195e+01,2.762944933509205114e+01,4.465590797106123944e+00,1.439843760071709111e+00
3.300000000000000000e+02,2.923811550359891598e+01,2.748889651985887284e+01,4.471846879718521350e+00,1.449446981402635837e+00
3.310000000000000000e+02,2.920336075744849325e+01,2.734720890228498291e+01,4.478023320356181891e+00,1.458878793928582551e+00
3.320000000000000000e+02,2.916926680343787837e+01,2.720440885648770646e+01,4.484123081927067211e+00,1.468136600585331575e+00
3.330000000000000000e+02,2.913583902539764026e+01,2.706051893224964289e+01,4.490149029209681508e+00,1.477217879730121863e+00
3.340000000000000000e+02,2.910308270196143710e+01,2.691556185145785918e+01,4.496103933440631195e+00,1.486120183455319044e+00
3.350000000000000000e+02,2.907100300573246088e+01,2.676956050451581248e+01,4.501990476698139787e+00,1.494841136008622673e+00
3.360000000000000000e+02,2.903960500246662946e+01,2.662253794672868779e+01,4.507811256091549978e+00,1.503378432310035429e+00
3.370000000000000000e+02,2.900889365027263622e+01,2.647451739466269416e+01,4.513568787766125467e+00,1.511729836561570561e+00
3.380000000000000000e+02,2.897887379882900660e+01,2.632552222247891649e+01,4.519265510732126678e+00,1.519893180943030941e+00
3.390000000000000000e+02,2.894955018861828577e+01,2.617557595824224848e+01,4.524903790527062597e+00,1.527866364389336651e+00
3.400000000000000000e+02,2.892092745017846056e+01,2.602470228020605347e+01,4.530485922719317493e+00,1.535647351443816477e+00
3.410000000000000000e+02,2.889301010337172926e+01,2.587292501307305770e+01,4.536014136261464103e+00,1.543234171183613501e+00
3.420000000000000000e+02,2.886580255667078276e+01,2.572026812423321118e+01,4.541490596700714200e+00,1.550624916211061022e+00
3.430000000000000000e+02,2.883930910646264678e+01,2.556675571997891439e+01,4.546917409254177755e+00,1.557817741710034731e+00
3.440000000000000000e+02,2.881353393637023075e+01,2.541241204169837076e+01,4.552296621755901995e+00,1.564810864560346459e+00
3.450000000000000000e+02,2.878848111659168651e+01,2.525726146204758749e+01,4.557630227482479590e+00,1.571602562508410905e+00
3.460000000000000000e+02,2.876415460325767981e+01,2.510132848110166037e+01,4.562920167863873111e+00,1.578191173390368185e+00
3.470000000000000000e+02,2.874055823780666685e+01,2.494463772248590772e+01,4.568168335085458054e+00,1.584575094404720330e+00
3.480000000000000000e+02,2.871769574637828981e+01,2.478721392948753532e+01,4.573376574587469712e+00,1.590752781431070684e+00
3.490000000000000000e+02,2.869557073922497992e+01,2.462908196114837978e+01,4.578546687467350829e+00,1.596722748392771951e+00
3.500000000000000000e+02,2.867418671014184284e+01,2.447026678833934810e+01,4.583680432790597337e+00,1.602483566661179859e+00
3.510000000000000000e+02,2.865354703591496133e+01,2.431079348981727861e+01,4.588779529815198543e+00,1.608033864497296239e+00
3.520000000000000000e+02,2.863365497578816132e+01,2.415068724826468127e+01,4.593845660134700637e+00,1.613372326531806067e+00
3.530000000000000000e+02,2.861451367094833387e+01,2.398997334631310707e+01,4.598880469744626609e+00,1.618497693278297955e+00
3.540000000000000000e+02,2.859612614402940522e+01,2.382867716255072921e+01,4.603885571036873792e+00,1.623408760679234675e+00
3.550000000000000000e+02,2.857849529863502980e+01,2.366682416751477191e+01,4.608862544726390453e+00,1.628104379683021463e+00
3.560000000000000000e+02,2.856162391888008045e+01,2.350443991966940871e+01,4.613812941714312998e+00,1.632583455849657694e+00
3.570000000000000000e+02,2.854551466895099665e+01,2.334155006136980148e+01,4.618738284891682255e+00,1.636844948983974257e+00
3.580000000000000000e+02,2.853017009268508986e+01,2.317818031481283114e+01,4.623640070887424791e+00,1.640887872795354641e+00
3.590000000000000000e+02,2.851559261316883109e+01,2.301435647797533690e+01,4.628519771764510793e+00,1.644711294580450955e+00
3.600000000000000000e+02,2.850178453235522369e+01,2.285010442054025859e+01,4.633378836667590761e+00,1.648314334931647807e+00
3.610000000000000000e+02,2.848874803070029671e+01,2.268545007981154171e+01,4.638218693425839589e+00,1.651696167465669829e+00
3.620000000000000000e+02,2.847648516681878306e+01,2.252041945661830979e+01,4.643040750114050041e+00,1.654856018574506926e+00
3.630000000000000000e+02,2.846499787715904617e+01,2.235503861120906777e+01,4.647846396575342709e+00,1.657793167195538375e+00
3.640000000000000000e+02,2.845428797569729085e+01,2.218933365913646227e+01,4.652637005908474954e+00,1.660506944601713109e+00
3.650000000000000000e+02,2.844435715365110795e+01,2.202333076713333426e+01,4.657413935922866344e+00,1.662996734209511329e+00
3.660000000000000000e+02,2.843520697921242402e+01,2.185705614898071403e+01,4.662178530564077938e+00,1.665261971404456309e+00
3.670000000000000000e+02,2.842683889729985225e+01,2.169053606136829870e+01,4.666932121312707515e+00,1.667302143384394419e+00
3.680000000000000000e+02,2.841925422933053014e+01,2.152379679974829685e+01,4.671676028559429206e+00,1.669116789017139224e+00
3.690000000000000000e+02,2.841245417301145793e+01,2.135686469418301670e+01,4.676411562958732837e+00,1.670705498716050119e+00
3.700000000000000000e+02,2.840643980215035569e+01,2.118976610518706849e+01,4.681140026764260220e+00,1.672067914329187444e+00
3.710000000000000000e+02,2.840121206648610652e+01,2.102252741956472448e+01,4.685862715147956159e+00,1.673203729043899690e+00
3.720000000000000000e+02,2.839677179153876807e+01,2.085517504624313290e+01,4.690580917505972280e+00,1.674112687305639557e+00
3.730000000000000000e+02,2.839311967847923412e+01,2.068773541210205735e+01,4.695295918753386921e+00,1.674794584750524340e+00
3.740000000000000000e+02,2.839025630401848943e+01,2.052023495780075990e+01,4.700009000610617882e+00,1.675249268152171789e+00
3.750000000000000000e+02,2.838818212031655364e+01,2.035270013360267782e+01,4.704721442883708526e+00,1.675476635382061819e+00
3.760000000000000000e+02,2.838689745491108241e+01,2.018515739519868291e+01,4.709434524740939487e+00,1.675476635382097346e+00
3.770000000000000000e+02,2.838640251066562925e+01,2.001763319952939568e+01,4.714149525988359457e+00,1.675249268152278148e+00
3.780000000000000000e+02,2.838669736573763558e+01,1.985015400060731139e+01,4.718867728346364920e+00,1.674794584750524562e+00
3.790000000000000000e+02,2.838778197356606015e+01,1.968274624533941619e+01,4.723590416730066188e+00,1.674112687305639557e+00
3.800000000000000000e+02,2.838965616287875804e+01,1.951543636935092607e+01,4.728318880535593571e+00,1.673203729043899690e+00
3.810000000000000000e+02,2.839231963771950973e+01,1.934825079281077009e+01,4.733054414934899867e+00,1.672067914329187444e+00
3.820000000000000000e+02,2.839577197749476056e+01,1.918121591625957834e+01,4.737798322181618005e+00,1.670705498715908233e+00
3.830000000000000000e+02,2.840001263704004231e+01,1.901435811644065765e+01,4.742551912930248470e+00,1.669116789017174751e+00
3.840000000000000000e+02,2.840504094670605184e+01,1.884770374213489674e+01,4.747316507571457400e+00,1.667302143384394419e+00
3.850000000000000000e+02,2.841085611246440124e+01,1.868127910999991315e+01,4.752093437585851454e+00,1.665261971404562669e+00
3.860000000000000000e+02,2.841745721603300723e+01,1.851511050041437301e+01,4.756884046918989029e+00,1.662996734209511329e+00
3.870000000000000000e+02,2.842484321502109523e+01,1.834922415332802359e+01,4.761689693380271038e+00,1.660506944601713553e+00
3.880000000000000000e+02,2.843301294309380012e+01,1.818364626411808160e+01,4.766511750068486819e+00,1.657793167195537709e+00
3.890000000000000000e+02,2.844196511015635664e+01,1.801840297945269143e+01,4.771351606826735647e+00,1.654856018574506926e+00
3.900000000000000000e+02,2.845169830255780496e+01,1.785352039316207140e+01,4.776210671729816504e+00,1.651696167465669829e+00
3.910000000000000000e+02,2.846221098331423605e+01,1.768902454211798059e+01,4.781090372606901617e+00,1.648314334931505476e+00
3.920000000000000000e+02,2.847350149235149175e+01,1.752494140212217033e+01,4.785992158602649482e+00,1.644711294580450955e+00
3.930000000000000000e+02,2.848556804676731247e+01,1.736129688380457381e+01,4.790917501780005416e+00,1.640887872795355085e+00
3.940000000000000000e+02,2.849840874111287548e+01,1.719811682853165635e+01,4.795867898767941284e+00,1.636844948984115700e+00
3.950000000000000000e+02,2.851202154769368846e+01,1.703542700432579693e+01,4.800844872457452617e+00,1.632583455849658360e+00
3.960000000000000000e+02,2.852640431688978850e+01,1.687325310179619109e+01,4.805849973749699799e+00,1.628104379683021463e+00
3.970000000000000000e+02,2.854155477749518965e+01,1.671162073008202853e+01,4.810884783359625771e+00,1.623408760679234675e+00
3.980000000000000000e+02,2.855747053707652938e+01,1.655055541280850662e+01,4.815950913679124312e+00,1.618497693278297955e+00
3.990000000000000000e+02,2.857414908235087125e+01,1.639008258405636198e+01,4.821050010703731736e+00,1.613372326531698375e+00
4.000000000000000000e+02,2.859158777958257147e+01,1.623022758434549573e+01,4.826183756026973803e+00,1.608033864497260934e+00
4.010000000000000000e+02,2.860978387499918441e+01,1.607101565663346321e+01,4.831353868906857585e+00,1.602483566661197623e+00
4.020000000000000000e+02,2.862873449522630409e+01,1.591247194232929729e+01,4.836562108408868355e+00,1.596722748392897406e+00
4.030000000000000000e+02,2.864843664774131682e+01,1.575462147732338636e+01,4.841810275630451521e+00,1.590752781431070684e+00
4.040000000000000000e+02,2.866888722134594403e+01,1.559748918803401274e+01,4.847100216011848595e+00,1.584575094404738094e+00
4.050000000000000000e+02,2.869008298665754353e+01,1.544109988747119466e+01,4.852433821738427966e+00,1.578191173390350865e+00
4.060000000000000000e+02,2.871202059661906247e+01,1.528547827131840897e+01,4.857813034240148653e+00,1.571602562508375822e+00
4.070000000000000000e+02,2.873469658702758167e+01,1.513064891403286794e+01,4.863239846793608656e+00,1.564810864560346459e+00
4.080000000000000000e+02,2.875810737708134468e+01,1.497663626496493627e+01,4.868716307232862306e+00,1.557817741709961679e+00
4.090000000000000000e+02,2.878224926994521837e+01,1.482346464449725687e+01,4.874244520775002698e+00,1.550624916211061022e+00
4.100000000000000000e+02,2.880711845333445709e+01,1.467115824020433124e+01,4.879826652967273581e+00,1.543234171183612169e+00
4.110000000000000000e+02,2.883271100011670995e+01,1.451974110303298637e+01,4.885464932762194401e+00,1.535647351443927500e+00
4.120000000000000000e+02,2.885902286893216129e+01,1.436923714350447057e+01,4.891161655728206270e+00,1.527866364389334874e+00
4.130000000000000000e+02,2.888604990483170809e+01,1.421967012793868612e+01,4.896919187402775542e+00,1.519893180943032718e+00
4.140000000000000000e+02,2.891378783993307522e+01,1.407106367470123054e+01,4.902739966796192839e+00,1.511729836561533924e+00
4.150000000000000000e+02,2.894223229409476161e+01,1.392344125047376657e+01,4.908626510053688108e+00,1.503378432310037427e+00
4.160000000000000000e+02,2.897137877560771457e+01,1.377682616654838021e+01,4.914581414284639571e+00,1.494841136008547400e+00
4.170000000000000000e+02,2.900122268190463259e+01,1.363124157514642754e+01,4.920607361567265414e+00,1.486120183455317267e+00
4.180000000000000000e+02,2.903175930028674401e+01,1.348671046576256849e+01,4.926707123138140076e+00,1.477217879730123862e+00
4.190000000000000000e+02,2.906298380866801878e+01,1.334325566153442999e+01,4.932883563775810387e+00,1.468136600585439488e+00
4.200000000000000000e+02,2.909489127633661454e+01,1.320089981563858039e+01,4.939139646388206017e+00,1.458878793928584550e+00
4.210000000000000000e+02,2.912747666473350350e+01,1.305966540771333229e+01,4.945478436813909084e+00,1.449446981402618517e+00
4.220000000000000000e+02,2.916073482824811691e+01,1.291957474030893493e+01,4.951903108847668378e+00,1.439843760071709111e+00
4.230000000000000000e+02,2.919466051503089687e+01,1.278064993536575500e+01,4.958416949500517923e+00,1.430071804217662557e+00
4.240000000000000000e+02,2.922924836782261337e+01,1.264291293072096778e+01,4.965023364505723791e+00,1.420133867255468196e+00
4.250000000000000000e+02,2.926449292480036490e+01,1.250638547664428835e+01,4.971725884080944624e+00,1.410032783775531762e+00
4.260000000000000000e+02,2.930038862044003167e+01,1.237108913240339980e+01,4.978528168958378686e+00,1.399771471719755800e+00
4.270000000000000000e+02,2.933692978639516014e+01,1.223704526285946059e+01,4.985434016693602643e+00,1.389352934702793529e+00
4.280000000000000000e+02,2.937411065239204433e+01,1.210427503509336411e+01,4.992447368264386398e+00,1.378780264485210960e+00
4.290000000000000000e+02,2.941192534714092943e+01,1.197279941506318757e+01,4.999572314970639475e+00,1.368056643610591205e+00
4.300000000000000000e+02,2.945036789926315279e+01,1.184263916429346075e+01,5.006813105645776751e+00,1.357185348215487863e+00
4.310000000000000000e+02,2.948943223823409454e+01,1.171381483659662948e+01,5.014174154190497390e+00,1.346169751026117467e+00
4.320000000000000000e+02,2.952911219534178144e+01,1.158634677482742603e+01,5.021660047437829455e+00,1.335013324550186731e+00
4.330000000000000000e+02,2.956940150466099837e+01,1.146025510767046818e+01,5.029275553358908191e+00,1.323719644480690460e+00
4.340000000000000000e+02,2.961029380404276168e+01,1.133555974646167819e+01,5.037025629616961986e+00,1.312292393322404660e+00
4.350000000000000000e+02,2.965178263611895915e+01,1.121228038204412059e+01,5.044915432475642447e+00,1.300735364255310111e+00
4.360000000000000000e+02,2.969386144932205340e+01,1.109043648165853213e+01,5.052950326066540931e+00,1.289052465253213597e+00
4.370000000000000000e+02,2.973652359891964281e+01,1.097004728586924927e+01,5.061135892017731841e+00,1.277247723469387086e+00
4.380000000000000000e+02,2.977976234806375189e+01,1.085113180552587409e+01,5.069477939443191694e+00,1.265325289909396966e+00
4.390000000000000000e+02,2.982357086885465236e+01,1.073370881876127036e+01,5.077982515288869791e+00,1.253289444406482822e+00
4.400000000000000000e+02,2.986794224341906556e+01,1.061779686802626088e+01,5.086655915027691321e+00,1.241144600920091268e+00
4.410000000000000000e+02,2.991286946500257571e+01,1.050341425716156252e+01,5.095504693690770637e+00,1.228895313175164095e+00
4.420000000000000000e+02,2.995834543907609060e+01,1.039057904850738012e+01,5.104535677215817024e+00,1.216546280663738377e+00
4.430000000000000000e+02,3.000436298445612238e+01,1.027930906005120093e+01,5.113755974087585976e+00,1.204102355028078053e+00
4.440000000000000000e+02,3.005091483443880662e+01,1.016962186261408618e+01,5.123172987236392473e+00,1.191568546849858024e+00
4.450000000000000000e+02,3.009799363794738269e+01,1.006153477707603372e+01,5.132794426151663814e+00,1.178950032864394259e+00
4.460000000000000000e+02,3.014559196069302516e+01,9.955064871640850299e+00,5.142628319155091887e+00,1.166252163623936022e+00
4.470000000000000000e+02,3.019370228634879183e+01,9.850228959140828522e+00,5.152683025766924274e+00,1.153480471634261484e+00
4.480000000000000000e+02,3.024231701773654990e+01,9.747043594381860743e+00,5.162967249080365306e+00,1.140640679984066042e+00
4.490000000000000000e+02,3.029142847802665273e+01,9.645525071529199579e+00,5.173490048044702583e+00,1.127738711493608603e+00
4.500000000000000000e+02,3.034102891195020035e+01,9.545689421534444108e+00,5.184260849534413573e+00,1.114780698401225845e+00
4.510000000000000000e+02,3.039111048702369544e+01,9.447552409604057289e+00,5.195289460058647890e+00,1.101772992610861035e+00
4.520000000000000000e+02,3.044166529478586725e+01,9.351129532709864023e+00,5.206586076939009544e+00,1.088722176518088336e+00
4.530000000000000000e+02,3.049268535204652153e+01,9.256436017141897565e+00,5.218161298750480626e+00,1.075635074432817362e+00
4.540000000000000000e+02,3.054416260214717127e+01,9.163486816103986854e+00,5.230026134786145420e+00,1.062518764611268596e+00
4.550000000000000000e+02,3.059608891623328120e+01,9.072296607352475561e+00,5.242192013265071004e+00,1.049380591907131954e+00
4.560000000000000000e+02,3.064845609453790942e+01,8.982879790878442350e+00,5.254670787956908562e+00,1.036228181046038976e+00
4.570000000000000000e+02,3.070125586767654369e+01,8.895250486633754505e+00,5.267474742845910107e+00,1.023069450521297163e+00
4.580000000000000000e+02,3.075447989795292614e+01,8.809422532301395492e+00,5.280616594398240160e+00,1.009912627098938698e+00
4.590000000000000000e+02,3.080811978067569257e+01,8.725409481110281362e+00,5.294109490933943007e+00,9.967662609133959295e-01
4.600000000000000000e+02,3.086216704548554191e+01,8.643224599695122023e+00,5.307967008532460618e+00,9.836392411168672911e-01
4.610000000000000000e+02,3.091661315769282581e+01,8.562880866001401969e+00,5.322203142825591371e+00,9.705408120391268989e-01
4.620000000000000000e+02,3.097144951962526704e+01,8.484390967236052461e+00,5.336832295945270310e+00,9.574805897865851234e-01
4.630000000000000000e+02,3.102666747198563613e+01,8.407767297863975031e+00,5.351869257806440849e+00,9.444685791974929412e-01
4.640000000000000000e+02,3.108225829521914463e+01,8.333021957650800005e+00,5.367329180809238487e+00,9.315151910388949075e-01
